tweets,classe_ajuste_fino,score_ajuste_fino
6420,@ErikakHilton É o ATENTADO FAKE DO TARCÍSIO,False,0.9724459052085876
6421,"@ErikakHilton FARSA DE PARAISÓPOLIS
Assinada por Tarcísio das Pontes Caídas e Asfalto Esfarelado",True,0.9845699667930603
6422,@ErikakHilton deveria ter a chapa cassada,False,0.9287286996841431
6423,"@ErikakHilton @MidiaNINJA A CASA CAIU TARCÍSIO 

É HADDAD 13!",False,0.7799853086471558
6424,@ErikakHilton Isso não é nada bom... por isso vote #HaddadGovernadorSP1️⃣3️⃣,False,0.9920765161514282
6425,@ErikakHilton 😮😮😮😮😮😮😮😮,False,0.9224381446838379
6426,@ErikakHilton @MidiaNINJA REAGE SÃO PAULO,False,0.9110922813415527
6427,"@ErikakHilton Esse Torneio Rio-São Paulo disputado por número de Governadores presos eu não quero não. 
Domingo é 13",False,0.9820921421051025
6428,@ErikakHilton https://t.co/qXKHzn2MLq,False,0.9738366007804871
6429,@ErikakHilton https://t.co/OE7Bi4PdPU,False,0.9849263429641724
6430,@ErikakHilton https://t.co/fBs1zXGst1,False,0.9883520007133484
6431,@ErikakHilton https://t.co/T1TURft3ph,False,0.9880030155181885
6432,@ErikakHilton https://t.co/auW0ANgv4k,False,0.9859609603881836
6433,@ErikakHilton https://t.co/lGAFEkxVvL,False,0.98628169298172
6434,"Ei meu povo! A ELEIÇÃO É DOMINGO! 

EU VOTO EM LULA PORQUE o Brasil vai mudar pra melhor! ⭐

E O JAIR EM DESESPERO 🤣🤣🤣",False,0.9856911301612854
6435,@ErikakHilton JAIR EM DESESPERO,False,0.8805729150772095
6436,@ErikakHilton JAIR EM DESESPERO,False,0.8805729150772095
6437,"@ErikakHilton EU VOTO EM LULA PORQUE o Brasil vai mudar pra melhor! ⭐

E O JAIR EM DESESPERO",False,0.992074728012085
6438,"@ErikakHilton Eu Voto em Lula pq aguento mais, Brasiiiiil.

Jair em desespero https://t.co/uKUuddOZHX",False,0.9897623658180237
6439,"@ErikakHilton EU VOTO EM LULA PORQUE É HUMANO E PREPARADO
.
JAIR EM DESESPERO
JAIR EM DESESPERO porque JEFFERSON É JAIR
.
JAIR EM DESESPERO porque ORÇAMENTO SECRETO É JAIR",False,0.9076412320137024
6440,"@ErikakHilton EU VOTO EM LULA PORQUE o Brasil vai mudar pra melhor! ⭐

E O JAIR EM DESESPERO",False,0.992074728012085
6441,"@ErikakHilton JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO",False,0.7450037598609924
6442,"@ErikakHilton https://t.co/cj9nUhCbPb

Viu isso, @ErikakHilton ? Prefeito bolsonarista vetando transporte público gratuito nas eleições em uma das maiores cidades de SP",False,0.9543412327766418
6443,"@ErikakHilton #LulaPresidente20221️⃣3️⃣ @Haddad_Fernando governador 

EU VOTO EM LULA PORQUE QUERO UM GOVERNO COM COMPROMISSO SOCIAL. @ErikakHilton venceremos",False,0.9859580397605896
6444,@ErikakHilton @gayLulista13 JAIR EM DESESPERO,False,0.8529329299926758
6445,"@ErikakHilton Meu aniversário é domingo, e um dos presentes que eu quero é @LulaOficial Presidente e Haddad governador!! 
É querer muito ?",False,0.9963628649711609
6446,"@ErikakHilton JAIR EM DESESPERO!
JAIR EM DESESPERO!
JAIR EM DESESPERO!
JAIR EM DESESPERO!
JAIR EM DESESPERO!",False,0.8709588646888733
6447,"@ErikakHilton JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO",False,0.7509523630142212
6448,@ErikakHilton Erika me ajuda a pressionar o prefeito @guti_oficial de guarulhos pedindo o passe livre no dia da eleição? ele recusou pra favorer bolsonaro,False,0.9854119420051575
6449,"@ErikakHilton JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO

 O GOLPISMO JÁ COMEÇOU",True,0.6965374946594238
6450,@ErikakHilton Se o Jair ficar triste eu ficarei imensamente feliz.,False,0.9960659146308899
6451,@ErikakHilton JAIR EM DESESPERO,False,0.8805729150772095
6452,@ErikakHilton LULA 13 HADDAD 13,False,0.901671826839447
6453,@ErikakHilton Será que a onça acordou? https://t.co/Nz3x8Dfmia,True,0.9878484010696411
6454,@ErikakHilton https://t.co/4RGQ4IUT2o,False,0.9887793064117432
6455,"⚡⚡⚡⚡⚡
https://t.co/L9MVxmJPQZ",False,0.9526910781860352
6456,"@ErikakHilton Armação do Jair
Jair em desespero",False,0.9012913703918457
6457,@ErikakHilton JAIR EM DESESPERO,False,0.8805729150772095
6458,@ErikakHilton PEGA FOGO CABARÉ 🔥,True,0.8951600193977356
6459,"@ErikakHilton JAIR BOLSONARO EM DESESPERO
JAIR BOLSONARO EM DESESPERO
JAIR BOLSONARO EM DESESPERO
JAIR BOLSONARO EM DESESPERO
JAIR BOLSONARO EM DESESPERO
JAIR BOLSONARO EM DESESPERO",True,0.9802173376083374
6460,@ErikakHilton Nossa que penah 🎉🎉🎉,False,0.9923277497291565
6461,@ErikakHilton JAIR EM DESESPERO,False,0.8805729150772095
6462,"Tarcísio um dia fala em acabar com as câmeras de polícia, no outro em acabar com a Secretaria de Segurança Pública e agora manda apagar possíveis provas de uma investigação da polícia.

Você acha que isso melhora a segurança de São Paulo???

REAGE, SÃO PAULO",False,0.9738526344299316
6463,"@ErikakHilton REAGE,SÃO PAULO!
REAGE,SÃO PAULO!
REAGE,SÃO PAULO!",False,0.8798702359199524
6464,@ErikakHilton Isso é intriga da oposição. O Tarcísio só quer trazer o modelo carioca de milícia e segurança pública pra São Paulo. Qual o problema de tentar um modelo diferente? O Rio de Janeiro é invejado pelo mundo todo pelas belas praias. Vamos copiar o que dá certo.,False,0.9593539237976074
6465,@ErikakHilton E vai privatizar até a mãe dele se deixar.,False,0.9609361886978149
6466,@ErikakHilton Boa  Erika! ✊✊,False,0.9901546239852905
6467,"@ErikakHilton Melhora para as melícias do partido dele, assim ficará mais fácil a atuação dos policiais nas comunidades do estado de SP.",True,0.9061317443847656
6468,@ErikakHilton Nem foi eleito e já está ocultando provas....kkkkkkkkkkk,False,0.918935239315033
6469,@ErikakHilton https://t.co/tNRZuIgKhM,False,0.9869416356086731
6470,"@ErikakHilton Reage São Paulo 

#HaddadGovernadorSP1️⃣3️⃣",False,0.970349133014679
6471,@ErikakHilton JAIR EM DESESPERO,False,0.8805729150772095
6472,"@ErikakHilton REAGE SÃO PAULO 
DIA 30 é 13
#HaddadNoFlow",False,0.9289965033531189
6473,"@ErikakHilton REAGE, SÃO PAULO",False,0.9063910245895386
6474,@ErikakHilton REAGE SÃO PAULO,False,0.9053065776824951
6475,@ErikakHilton Reage São Paulo,False,0.969782829284668
6476,@ErikakHilton REAGE SÃO PAULO,False,0.9053065776824951
6477,@ErikakHilton Vai Tarcísio,False,0.9417110681533813
6478,"@ErikakHilton REAGE SÃO PAULO!

A hora da virada está chegando São Paulo!!!
Não vamos deixar um sujeito que NUNCA FEZ NADA por São Paulo ser eleito governador!
A única opção possível é #HaddadGovernador13",False,0.7812241315841675
6479,"@ErikakHilton A quem interessa apagar provas ao invés de protegê-las, senão à CULPADOS?!",True,0.5979245901107788
6480,@ErikakHilton Tarcísio anti vacina!reage São Paulo! Haddad! 13,False,0.9376248717308044
6481,@ErikakHilton Reage SP e expulsa o PT de uma vez daqui !!!!!,False,0.9647822380065918
6482,@ErikakHilton https://t.co/racdR7pZ9e,False,0.9815043807029724
6483,@ErikakHilton https://t.co/zaLkMuweWY,False,0.9835520386695862
6484,@ErikakHilton https://t.co/7mJLuvG0x9,False,0.9876627922058105
6485,@ErikakHilton https://t.co/YWafW5hq9K,False,0.9873862862586975
6486,@ErikakHilton https://t.co/uEDiNpZw89,False,0.9879637956619263
6487,@ErikakHilton https://t.co/d7M7hQk23t,False,0.9878416657447815
6488,@ErikakHilton https://t.co/RMOE2sYB7m,False,0.9884560108184814
6489,@ErikakHilton REAGE SÃO PAULO,False,0.9053065776824951
6490,@ErikakHilton HADDAD GOVERNADOR,False,0.8967157602310181
6491,@ErikakHilton REAGE SÃO PAULO pelo amor de Deus!,False,0.9839164614677429
6492,"@ErikakHilton Vamos de 10 kiridinha. Poupe seus esforços em tirar informações do cool. Que dia vc vai entender que a direita está em outro nível? Não jogamos com baixaria, vamos as fontes. Vai ser 10 e 22. Relaxa aí! 😘",False,0.5222218036651611
6493,@ErikakHilton https://t.co/BXX4oWfz5V,False,0.9889041781425476
6494,"Vocês preferem um governador que criou a Corregedoria Geral do Município de São Paulo e acabou com a Máfia do ISS

Ou um governador que mandou apagar possíveis provas de uma investigação policial???

REAGE, SÃO PAULO!",False,0.9843137264251709
6495,@ErikakHilton São Paulo merece Haddad!,False,0.9922250509262085
6496,"@ErikakHilton REAGE, SÃO PAULO!",False,0.9277428388595581
6497,@ErikakHilton REAGE SÃO PAULO,False,0.9053065776824951
6498,"@ErikakHilton REAGE,SÃO PAULO",False,0.9063910245895386
6499,@ErikakHilton Preferimos Haddad 1️⃣3️⃣ https://t.co/ZuK4YoGkEW,False,0.9868164658546448
6500,"@ErikakHilton Prefiro o Tarcísio, Haddad foi o pior prefeito que SP já teve",False,0.7144264578819275
6501,"@ErikakHilton O poste foi o pior prefeito que São Paulo já teve, conhecido como prefeito Suvinil só pintou ciclofaixas.",False,0.7196171879768372
6502,@ErikakHilton Prefiro você prefeita! 💜,False,0.9937845468521118
6503,@ErikakHilton QUAL A LÓGICA DE ELEGER UM CARIOCA SÃO PAULOOOOOOOOO????????????? REAGEEEEEEEEEEEEEEEEEEEEE,True,0.9829632043838501
6504,@ErikakHilton Tá na hora da virada,False,0.9926283359527588
6505,"@ErikakHilton Miliciano, Turista de Freitas, afilhado do terrorista Jefferson, tem sangue nas mãos do seu atentado Fake. Fora!!",True,0.9594241380691528
6506,"@ErikakHilton Reage São Paulo Vamos votar em @Haddad_Fernando 

#HaddadGovernadorSP1️⃣3️⃣ #LulaPresidente20221️⃣3️⃣",False,0.9909870028495789
6507,"@ErikakHilton REAGE, SÃO PAULO #HaddadGovernadorSP1️⃣3️⃣",False,0.8773918747901917
6508,@ErikakHilton REAGE SÃO PAULO,False,0.9053065776824951
6509,@ErikakHilton 10 🇧🇷,False,0.8391044735908508
6510,@ErikakHilton ŔEAGE SÃO PAULO,False,0.9154422283172607
6511,@ErikakHilton REAGE SÃO PAULO,False,0.9053065776824951
6512,@ErikakHilton https://t.co/rIW2Gwv6Ag,False,0.9837303161621094
6513,@ErikakHilton https://t.co/dFLgK7gODJ,False,0.987849771976471
6514,@ErikakHilton https://t.co/hLiAdw1gyK,False,0.9876776337623596
6515,@ErikakHilton https://t.co/i4k2ZH8AOB,False,0.984413743019104
6516,@ErikakHilton https://t.co/yJpkG8d2qm,False,0.9854651093482971
6517,@ErikakHilton https://t.co/1huHwUylc1,False,0.9876704216003418
6518,@ErikakHilton https://t.co/0TBFDPmOnl,False,0.9858616590499878
6519,"@ErikakHilton NÃO É UMA ESCOLHA DIFÍCIL!

ACORDA POVO DE SÃO PAULO!!!

REAGE SÃO PAULO!

Não vamos deixar um sujeito que NUNCA FEZ NADA por São Paulo ser eleito governador!
A única opção possível é #HaddadGovernador13 https://t.co/1TpPFiHYSI",False,0.8976677060127258
6520,@ErikakHilton @Supervisora https://t.co/u9A6Uo74wn,False,0.9855039715766907
6521,@ErikakHilton @herege REAGE SÃO PAULO,False,0.9293754696846008
6522,"Hoje às 18h tem @LulaOficial com o maravilhoso @PauloVieiraReal e às 20h tem o @Haddad_Fernando no Flow

Vou estar comentando os dois aqui no twitter",False,0.9946849346160889
6523,@ErikakHilton @LulaOficial @PauloVieiraReal @Haddad_Fernando Estarei na audiência! #HaddadGovernador13 #LulaPresidente1️⃣3️⃣,False,0.9669204354286194
6524,@ErikakHilton @SrgiodeLaRocque @LulaOficial @PauloVieiraReal @Haddad_Fernando Jair em desespero,False,0.9125435948371887
6525,"Conversei com o @dw_brasil sobre as eleições brasileiras, minha ação contra a ex-ministra Damares e a importância da luta de Marielle Franco.

Parte 1 https://t.co/oInLsgpmwC",False,0.994101345539093
6526,https://t.co/C8srWCk4mA,False,0.9841578006744385
6527,Parte 2 https://t.co/JuBd0FzQ8h,False,0.9552569389343262
6528,@ErikakHilton Voce sempre será rainhaaaa 🥰🥰🥰,False,0.9934694766998291
6529,@ErikakHilton Bate mais,False,0.9391893148422241
6530,"Conversei com o @dw_brasil sobre as eleições brasileiras, minha ação contra a ex-ministra Damares e a importância da luta de Marielle Franco.

Parte 1 https://t.co/oInLsgpmwC",False,0.994101345539093
6531,https://t.co/C8srWCk4mA,False,0.9841578006744385
6532,"Pq vcs estão escrevendo MICHELE COR DE CENOURA? 🥕
https://t.co/6DfJjrTaIo",False,0.926153838634491
6533,@ErikakHilton É de laranja. Incorporando o personagem na vida real…,False,0.9629718065261841
6534,@ErikakHilton #JAIREMDESEPERO e toda família,False,0.9953165054321289
6535,@ErikakHilton Erika eu te amo KKKKKKKK,False,0.9955368041992188
6536,@ErikakHilton https://t.co/Lbm7gXAzC8,False,0.9891713261604309
6537,"@ErikakHilton Mas ela num era melhor amiga do maquiador, gente?",False,0.9531278610229492
6538,@ErikakHilton MICHELE COR DE CENOURA ou COR DE LARANJA?,True,0.9220905303955078
6539,@ErikakHilton ela usou o mesmo serviço que que AfroNeto🫢🫢🫢🫢,False,0.938210129737854
6540,@ErikakHilton Ganhou de presente do amigo ACM Neto 10 sessões de bronzeamento e vai se declarar mulher preta no segundo turno,False,0.9625800848007202
6541,"@ErikakHilton Foi pra Bahia, né ?",False,0.9409130811691284
6542,"@ErikakHilton ACM, temos visita...😶😶😶 https://t.co/LaggGcUGTJ",False,0.9902922511100769
6543,@ErikakHilton Quem maquiou ela foi a Raven de RuPaul's Drag Race.,False,0.9777997732162476
6544,@ErikakHilton hahaha pq a MICHELE COR DE CENOURA foi aprender com o trump,True,0.5197581052780151
6545,@ErikakHilton MICHELE COR DE CENOURA? 🥕,False,0.5050026178359985
6546,@ErikakHilton Michele Oompa Loompa https://t.co/kouGNAYzTy,True,0.9832946062088013
6547,@ErikakHilton Não seria cor de laranja? 🍊,False,0.9548900723457336
6548,@ErikakHilton Imagina o eco que faz na cabeça de quem achou uma boa copiar uma estratégia (a de ACM Neto) que foi um fiasco.,False,0.9745441675186157
6549,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6550,"@ErikakHilton chic, tá indo na mesma clínica que o Trump",False,0.9202063083648682
6551,@ErikakHilton KKKK MICHELE COR DE CENOURA é o verdadeiro Trump dos trópicos,True,0.6600852608680725
6552,@ErikakHilton Pediu dicas ao ACM sobre bronzeamento antes de ir à Bahia!,False,0.9246244430541992
6553,@ErikakHilton Por isso aqui 🥕 https://t.co/eexPZkfRmG,False,0.9950847029685974
6554,@ErikakHilton Deu uma acm.icizada,False,0.8212433457374573
6555,@ErikakHilton Mas Bolsonaro não disse que tinha educação e jamais namoraria alguém de cor 🤣🤣 agora tá casado com alguém laranja.,False,0.9360227584838867
6556,@ErikakHilton Porque ~Orange is The New Black~ kkkk https://t.co/9px7uOWLOf,False,0.9650388360023499
6557,@ErikakHilton Same energy https://t.co/cNXDWc6ikm,False,0.9839600920677185
6558,@ErikakHilton Tá igual @acmneto_,False,0.9492626190185547
6559,@ErikakHilton https://t.co/7UYY2xSFiw,False,0.9849832653999329
6560,@ErikakHilton Deve ser candidata e se autodeclarar parda nas próximas eleições.,False,0.8620350360870361
6561,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6562,@ErikakHilton Não tá querendo roubar vagas na Universidade?🤭,False,0.9566335678100586
6563,@ErikakHilton Ta mais pra água de salsicha kkkkkkkk,False,0.7369833588600159
6564,@ErikakHilton Ela tá com icterícia? 🥕🥕,False,0.729489803314209
6565,@ErikakHilton MICHELE COR DE CENOURA?,True,0.6975598335266113
6566,@ErikakHilton Jesy Nelson e Halsey temos visitas,False,0.9905845522880554
6567,@ErikakHilton Qual a marca desse bronzeador???,False,0.9545001983642578
6568,@ErikakHilton Hahahaha. Aderiu à moda do Trump,False,0.9692362546920776
6569,@ErikakHilton Micheque está AFRO-BEGE igual ACM Negão. kkkk,True,0.9660813212394714
6570,@ErikakHilton Não acredito. ACM neto fazendo escola!,False,0.9920143485069275
6571,@ErikakHilton cenoura e bronze ???,False,0.8287036418914795
6572,@ErikakHilton passou no mesmo bronzeamento do Trump! MICHELE COR DE CENOURA!,False,0.9593745470046997
6573,"@ErikakHilton EITA INVEJOSA  KKKKK

A PRIMEIRA... ISSO, A PRIMEIRA DAMA É LINDA E SEUS PROJETOS REALEMNTE CAUSA INVEJA",True,0.5444587469100952
6574,@ErikakHilton Acm neto correu muito pra que Micheque pudesse andar,False,0.9539902806282043
6575,@ErikakHilton essa família adora um bom tom de... laranja!,False,0.9625871181488037
6576,@ErikakHilton Usou a base do Trump?,False,0.9384803175926208
6577,@ErikakHilton Eu já vejo a Micheques com uma cor muito alaranjada! https://t.co/59iIz1OSiw,False,0.8834830522537231
6578,@ErikakHilton Aprendeu com o Trump,False,0.990108847618103
6579,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6580,@ErikakHilton MICHELE COR DE CENOURA???,True,0.5616418123245239
6581,"@ErikakHilton Baseado na experiência do seu candidato na Ba, o ACM Neto, ela  agora muda a personagem Micheque, para Micheque cravo e canela. Baiana legítima, cor de jambo. Kkkkk",False,0.6017886400222778
6582,@ErikakHilton Michele Neto?,True,0.5278801918029785
6583,@ErikakHilton A make UP que Trump usava .,False,0.9499762058258057
6584,@ErikakHilton Seria também 1 afro bege,False,0.9320706725120544
6585,@ErikakHilton O puro suco da boolrIce achar que na Bahia só tem negro e que a gente se convenceria a votar em alguém ruim porque ele é tão negro quanto a gente,False,0.7062863111495972
6586,@ErikakHilton Pra mim parece mais cor de LARANJA.,False,0.7610958218574524
6587,@ErikakHilton ela quer cota? kkkkkkkkkkkkkk,False,0.966695249080658
6588,@ErikakHilton ACM Neto tá fazendo escola .,False,0.968269407749176
6589,@ErikakHilton o que é MICHELE COR DE CENOURA?,False,0.669380784034729
6590,@ErikakHilton laranja,False,0.8862611651420593
6591,@ErikakHilton MICHELE COR DE CENOURA?,True,0.6975598335266113
6592,@ErikakHilton Não vejo a hora de saber que esse povo sumiu para insignificância deles,False,0.9698420166969299
6593,"@ErikakHilton QUAL É MELHOR ?
MICHELE COR DE CENOURA ? 
ROBERTO JEFFERSON ATIROU NA PF ? 
CELULAR DO BEBIANO ? https://t.co/IKwz3KJfjh",True,0.8385599255561829
6594,@ErikakHilton Mais uma c 4 números 2! https://t.co/0yxewYjeIZ,False,0.949995756149292
6595,@ErikakHilton só pode ser dor de cotovelo...ahahaha,False,0.7608975768089294
6596,@ErikakHilton Michele cor de cenoura,True,0.7553918957710266
6597,"@ErikakHilton Caraca , voltamos ao ensino fundamental... kkkkkkkk",False,0.9847071766853333
6598,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6599,@ErikakHilton a Jesy Nelson do Brasil,False,0.9798966646194458
6600,@ErikakHilton Que que isso? Entrou no forno para sair maduro? 🫢,False,0.9812115430831909
6601,"@ErikakHilton MICHELE COR DE CENOURA 
MICHELE COR DE LARANJA",True,0.9725344777107239
6602,@ErikakHilton ACM Cheque?,False,0.9240125417709351
6603,@ErikakHilton Jetbronze do Trump.,False,0.6414414048194885
6604,@ErikakHilton Depois ainda perguntam se vale tudo pra derrotar o Bozo.,False,0.9597546458244324
6605,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6606,@ErikakHilton Cor do pecado,True,0.7626281380653381
6607,@ErikakHilton Virou irmã do ACM..??,False,0.9543142318725586
6608,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6609,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6610,@ErikakHilton Inveja mata,False,0.9402008056640625
6611,"@ErikakHilton Michele se preparando pra 2023, chamando atenção do Trump",False,0.678611695766449
6612,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6613,@ErikakHilton Ela passou coca e ficou na laje kkkkk,True,0.6693423390388489
6614,@ErikakHilton Kkkkkk,False,0.9407508969306946
6615,"@ErikakHilton MICHELE COR DE CENOURA, brigou com o maquiador? kkk",False,0.5158261656761169
6616,@ErikakHilton Acho que é porque a MICHELE COR DE CENOURA,False,0.7362169623374939
6617,@ErikakHilton PARA de zoar a Michele Dolezal!,False,0.5265027284622192
6618,@ErikakHilton Hahahaha,False,0.9500088095664978
6619,@ErikakHilton Tá querendo cota ....,False,0.9435833692550659
6620,@ErikakHilton 😂😂essa foi boa,False,0.9966049194335938
6621,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6622,@ErikakHilton @curadoriacomuna e vcs reclamaram daquele adesivo 😂😂😂,False,0.9637146592140198
6623,"@ErikakHilton Micheque está doente, anêmica e capenga, precisa de uma maquiagem pesada, para não demostrar seu desgaste e desespero nessa reta final das eleições!!!
Forças guerreira.....(*contém ironia)",True,0.851614773273468
6624,@ErikakHilton Nossa.... Está aí come até bosta de caganeira para tentar atingir o objetivo,True,0.9690967202186584
6625,"@ErikakHilton Linda Michelle isso que e mulher😍😍😍😍😍😍""mulher""",False,0.9877815246582031
6626,@ErikakHilton Ate ela é Laranja HEHEHE,False,0.9255580306053162
6627,@ErikakHilton 🥕🥕🥕🥕🥕🥕🥕🥕🥕🥕🥕 https://t.co/ToCNczDgWE,False,0.9656820893287659
6628,@ErikakHilton Gritoooo 🗣🗣🗣🤣,False,0.9601916670799255
6629,@ErikakHilton 😂😂😂😂😂,False,0.9224381446838379
6630,@ErikakHilton Michele ACM Neto,False,0.7121224999427795
6631,@ErikakHilton Nossa Coco Montrese https://t.co/Ke7vWfJNZe,False,0.5362424850463867
6632,@ErikakHilton maceta a micheque mamãe,True,0.9891791343688965
6633,@ErikakHilton Kkkkkk,False,0.9407508969306946
6634,@ErikakHilton https://t.co/coQqPOitG9,False,0.9891424775123596
6635,@ErikakHilton Está virando TRUMP???? 🤣😂,False,0.8464465737342834
6636,@ErikakHilton MICHELE COR DE CENOURA? Que mico,True,0.9752667546272278
6637,@ErikakHilton Kkk,False,0.9279696345329285
6638,"@ErikakHilton Tadinha, ela é uma serva do Senhor kkkkkk",True,0.9740437269210815
6639,@ErikakHilton Michelloompa,False,0.8132338523864746
6640,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6641,@ErikakHilton @rodrgsb amor o video q te falei,False,0.9888584613800049
6642,@ErikakHilton @_Janoninho Kkkkkkkk,False,0.9473035931587219
6643,@ErikakHilton @_Janoninho MICHELE COR DE CENOURA,True,0.7395123839378357
6644,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6645,@ErikakHilton Pq vcs estão escrevendo MICHELE COR DE CENOURA?,False,0.9609209299087524
6646,@ErikakHilton ACM Neto fazendo escola!,False,0.977570652961731
6647,@ErikakHilton Ela deu uns amasso no T*um*?,False,0.8029419183731079
6648,@ErikakHilton Não tem um amigo p avisar kkkk,False,0.9810118675231934
6649,@ErikakHilton Bronwchelle,False,0.8697553873062134
6650,@ErikakHilton será que é problema de fígado?kkkkk,False,0.7689228653907776
6651,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6652,@ErikakHilton @_Janoninho MICHELE COR DE CENOURA.,True,0.8217083215713501
6653,"@ErikakHilton @_Janoninho A coitada quer ser uma Evita Peron tupiniquim, mais nao tem carisma.",True,0.988063633441925
6654,@ErikakHilton MICHEQUE COR DE LARANJA 🍊,False,0.5576743483543396
6655,@ErikakHilton NÃO SABIA DESSA TAG MICHELLE COR DE CENOURA,True,0.7212397456169128
6656,"@ErikakHilton aproveita a liberdade enquanto pode, Micheque",False,0.9493138194084167
6657,@ErikakHilton Parece a MAGA PATALOGICA DO GIBI...KKKK,True,0.99513840675354
6658,@ErikakHilton Bronzeamento ACM Neto stetic?,False,0.8226273059844971
6659,@ErikakHilton Laranja mulher kkk,False,0.756418764591217
6660,"@ErikakHilton Agora pode atacar mulher ? Quem diria, cada dia uma surpresa nova🤡",False,0.9097067713737488
6661,@ErikakHilton deve frequentar o mesmo spa que o Trump,False,0.9281432628631592
6662,@ErikakHilton kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk rindo até 2059,False,0.9898951649665833
6663,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6664,@ErikakHilton É o desespero. Uma vergonha.,False,0.9056103229522705
6665,@ErikakHilton Que  horrível ficou c rosto .masculinizado,False,0.7697430849075317
6666,@ErikakHilton A C M  fazendo escola,False,0.973475992679596
6667,@ErikakHilton MICHELE COR DE CENOURA,True,0.8575391173362732
6668,@ErikakHilton Cenoura e bronze! Hahaha,True,0.5527728796005249
6669,@ErikakHilton MICHELE TRUMP,False,0.6990702152252197
6670,@ErikakHilton #mischequelaranja #mischequecenoura,False,0.9447612762451172
6671,"Lembrando que se dependesse do chefe do Tarcísio, o salário mínimo CAÍA

Com Haddad, teremos salário mínimo de R$1.580 em SP

REAGE, SÃO PAULO!",False,0.9797312617301941
6672,@ErikakHilton https://t.co/7UYY2xB4qY,False,0.9875403046607971
6673,@ErikakHilton https://t.co/iD8zzpVpls,False,0.980071485042572
6674,@ErikakHilton REAGE SÃO PAULO COM LULA E HADDAD 1️⃣3️⃣⭐️🚩🔥,False,0.9452652335166931
6675,@ErikakHilton REAGE SÃO PAULO e se liga que hoje tem Haddad no Flow: https://t.co/8nrlKy1pe5,False,0.9762529730796814
6676,@ErikakHilton https://t.co/7fR92KIiX2,False,0.987505316734314
6677,@ErikakHilton @SrgiodeLaRocque Jair em desespero,False,0.9393728375434875
6678,@ErikakHilton REAGE SÃO PAULO,False,0.9053065776824951
6679,@ErikakHilton @tarcisiogdf Turista de Freitas não vai debater com o @Haddad_Fernando não???,False,0.9511327743530273
6680,"@ErikakHilton HADDAD VAI VIRAR                         HADDAD VAI VIRAR ,             HADDAD VAI VIRAR              HADDAD VAI VIRAR.",False,0.8670578598976135
6681,@ErikakHilton REAGE SÃO PAULO!! Socorrooo,False,0.8139819502830505
6682,"@ErikakHilton Reage São Paulo. 

#HaddadGovernadorSP1️⃣3️⃣",False,0.9776694178581238
6683,@ErikakHilton Haddad governador,False,0.9423955678939819
6684,"@ErikakHilton NÃO MEXA NO MEU SALÁRIO 
NÃO FUZILEM MEU SALÁRIO https://t.co/fIptqavGGX",False,0.9685994386672974
6685,"@ErikakHilton Kkkk até parece que depende dele. Se a ALESP não aprovar, fica na mesma. Se o brasileiro não aprendeu nesses 4 anos o que é um sistema funcionando com três poderes está voltando só pra cumprir a lei.",False,0.9765598177909851
6686,"@ErikakHilton REAGE, SÃO PAULO!",False,0.9277428388595581
6687,@ErikakHilton Cêis não vão governar https://t.co/dnvuohkgEn,False,0.9654676914215088
6688,@ErikakHilton Meu Deus de novo....,False,0.9981381893157959
6689,@ErikakHilton Vamos printar,False,0.9604335427284241
6690,"@ErikakHilton REAGE SÃO PAULO!

A hora da virada está chegando São Paulo!!!
Não vamos deixar um sujeito que NUNCA FEZ NADA por São Paulo ser eleito governador!
A única opção possível é #HaddadGovernador13",False,0.7812241315841675
